timestamp,vehicle/a_ego,vehicle/acc_status,vehicle/brake,vehicle/brake_pressed,vehicle/cruise_accel,vehicle/cruise_available,vehicle/cruise_cancel,vehicle/cruise_decel,vehicle/cruise_engaged,vehicle/cruise_gap,vehicle/cruise_main,vehicle/cruise_resume,vehicle/cruise_set,vehicle/gas,vehicle/gas_pressed,vehicle/gear,vehicle/interval_ms,vehicle/lag_ms,vehicle/standstill,vehicle/steering_angle_deg,vehicle/steering_pressed,vehicle/steering_rate_deg,vehicle/steering_torque,vehicle/v_ego,vehicle/v_ego_raw,vehicle/wheel_fl,vehicle/wheel_fr,vehicle/wheel_rl,vehicle/wheel_rr,vehicle/yaw_rate,vehicle/zmq_interval_ms,vehicle/zmq_timestamp,sensors/imu/accel_x,sensors/imu/accel_y,sensors/imu/accel_z,sensors/imu/accuracy,sensors/imu/gyro_x,sensors/imu/gyro_y,sensors/imu/gyro_z,sensors/imu/interval_ms,sensors/imu/lag_ms,sensors/imu/mag_x,sensors/imu/mag_y,sensors/imu/mag_z,sensors/imu/temperature,sensors/imu/zmq_interval_ms,sensors/imu/zmq_timestamp,panda/alt_exp,panda/controls_allowed,panda/current_ma,panda/fault_status,panda/faults,panda/heartbeat_lost,panda/ignition_can,panda/ignition_line,panda/interval_ms,panda/lag_ms,panda/power_save,panda/safety_mode,panda/safety_param,panda/tx_blocked,panda/voltage_mv,panda/zmq_interval_ms,panda/zmq_timestamp,gps/data/alt,gps/data/bearing,gps/data/interval_ms,gps/data/lag_ms,gps/data/lat,gps/data/lon,gps/data/speed,gps/data/zmq_interval_ms,gps/data/zmq_timestamp,gps/location/alt,gps/location/bearing,gps/location/fix,gps/location/h_acc,gps/location/hdop,gps/location/interval_ms,gps/location/lag_ms,gps/location/lat,gps/location/lon,gps/location/sats,gps/location/speed,gps/location/v_acc,gps/location/vdop,gps/location/x,gps/location/y,gps/location/zmq_interval_ms,gps/location/zmq_timestamp,vision/lanes/frame_id,vision/lanes/interval_ms,vision/lanes/lag_ms,vision/lanes/left_far/prob,vision/lanes/left_far/y10,vision/lanes/left_far/y20,vision/lanes/left_far/y30,vision/lanes/left_near/prob,vision/lanes/left_near/y10,vision/lanes/left_near/y20,vision/lanes/left_near/y30,vision/lanes/mid_y20,vision/lanes/n_x,vision/lanes/right_far/prob,vision/lanes/right_far/y10,vision/lanes/right_far/y20,vision/lanes/right_far/y30,vision/lanes/right_near/prob,vision/lanes/right_near/y10,vision/lanes/right_near/y20,vision/lanes/right_near/y30,vision/lanes/zmq_interval_ms,vision/lanes/zmq_timestamp,camera/intrinsics/cx,camera/intrinsics/cy,camera/intrinsics/focal_px,camera/intrinsics/fx,camera/intrinsics/fy,camera/intrinsics/height,camera/intrinsics/lag_ms,camera/intrinsics/width,camera/intrinsics/zmq_timestamp,can/rx/interval_ms,can/rx/lag_ms,can/rx/n_frames,can/rx/zmq_interval_ms,can/rx/zmq_timestamp
19.547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.621440887451172,0.24526432156562805,-0.5578267574310303,0,0.05085303261876106,-0.027182703837752342,-0.008704573847353458,56,0,-50.37379837036133,-2.19599986076355,-14.322799682617188,0.0,56,19.547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.549,-0.12500762939453125,3,-4.440891999238953e-18,0,0,1,0,0,1,0,0,0,0,0.0,0,8,50,0,0,1.600000023841858,0,0.0,62.0,15.46718692779541,15.46718692779541,15.510416984558105,15.481249809265137,15.372916221618652,15.504166603088379,0.015009831637144089,50,19.549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,71,50,19.549
19.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,100,0,0,15,0,0,12947,100,19.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,70,50,19.599
19.6,0.8437538146972656,3,-4.440891999238953e-18,0,0,1,0,0,1,0,0,0,0,0.0,0,8,51,0,0,1.600000023841858,0,0.0,73.0,15.459896087646484,15.459896087646484,15.475000381469727,15.481249809265137,15.46875,15.414583206176758,0.01326450239866972,51,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1629,115,0,0.04011915251612663,-1.8140106201171875,-1.8215641975402832,-2.064481496810913,0.010671332478523254,1.7973968982696533,1.8725717067718506,1.9810214042663574,1.0085813403129578,33,0.45450904965400696,-0.745814323425293,-0.6722288131713867,-0.4371507167816162,0.6950722932815552,-0.08846151828765869,0.14459097385406494,0.42947667837142944,115,19.608,,,,,,,,,,,,,,
19.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.208778381347656,0.9984052777290344,-0.7671987414360046,0,-0.017561858519911766,-0.007635590620338917,-0.012980503961443901,77,0,-50.190799713134766,-2.0007998943328857,-13.859199523925781,0.0,77,19.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.649,-0.270843505859375,3,-4.440891999238953e-18,0,0,1,0,0,1,0,0,0,0,0.0,0,8,49,0,0,1.600000023841858,0,0.0,69.0,15.449479103088379,15.449479103088379,15.422916412353516,15.456250190734863,15.408333778381348,15.510416984558105,0.010821041651070118,49,19.649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,72,50,19.649
19.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,100,0,0,15,0,0,13106,100,19.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.951150894165039,-0.020338991656899452,-0.5853442549705505,0,0.046577103435993195,0.0015271181473508477,0.009620844386518002,56,0,-50.30059814453125,-2.013000011444092,-14.029999732971191,0.0,56,19.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.699,-0.4166603088378906,3,-4.440891999238953e-18,0,0,1,0,0,1,0,0,0,0,0.0,0,8,50,0,0,1.600000023841858,0,0.0,59.0,15.4296875,15.4296875,15.439583778381348,15.481249809265137,15.329166412353516,15.46875,0.011693705804646015,50,19.699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,67,50,19.699
19.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630,112,0,0.03203459084033966,-1.8307716846466064,-1.8419239521026611,-2.0996553897857666,0.009419118985533714,1.7714581489562988,1.8161518573760986,1.887534737586975,1.0153199434280396,33,0.5448614358901978,-0.8611204624176025,-0.7679736614227295,-0.49844563007354736,0.7409114241600037,-0.019131183624267578,0.21448802947998047,0.5021918416023254,112,19.72,,,,,,,,,,,,,,
19.747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.709177017211914,0.8739784955978394,-0.9122636318206787,0,0.023364907130599022,-0.00030542362947016954,-0.02886253222823143,67,0,-50.33720016479492,-2.037400007247925,-13.847000122070312,0.0,67,19.747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.749,34.374237060546875,3,-4.440891999238953e-18,0,0,1,0,0,1,0,0,0,0,0.0,0,8,50,0,0,1.600000023841858,0,0.0,38.0,15.392707824707031,15.392707824707031,15.414583206176758,15.420833587646484,15.372916221618652,15.362500190734863,0.006457718089222908,50,19.749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,73,50,19.749
19.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,100,0,0,15,0,0,12982,100,19.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,70,50,19.799
19.8,0.052089691162109375,3,-4.440891999238953e-18,0,0,1,0,0,1,0,0,0,0,0.0,0,8,51,0,0,1.5,0,0.0,16.0,15.370832443237305,15.370832443237305,15.402083396911621,15.372916221618652,15.293749809265137,15.414583206176758,0.012217304669320583,51,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.0238037109375,7.800000190734863,1005,0,55.60755392,37.59074805,15.170000076293945,1005,19.801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.0238037109375,7.800000190734863,3,0.0,0.0,1005,0,55.60755392,37.59074805,0,15.170000076293945,0.0,0.0,29.935872314485767,226.65417872587085,1005,19.801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.692028999328613,0.8763712644577026,-0.13040883839130402,0,0.03130592033267021,-0.0015271181473508477,-0.03436015918850899,67,0,-50.398197174072266,-1.8787999153137207,-13.627399444580078,0.0,67,19.814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1631,118,0,0.03867991641163826,-1.9845728874206543,-1.9749360084533691,-2.1834609508514404,0.011983062140643597,1.7934439182281494,1.8784799575805664,1.985342025756836,1.173037827014923,33,0.6199673414230347,-1.0690864324569702,-0.9068412780761719,-0.572405219078064,0.7983482480049133,0.24942827224731445,0.4675956964492798,0.7317710518836975,118,19.838,,,,,,,,,,,,,,
19.848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,0,70,49,19.848
19.849,-0.5527029037475586,3,-4.440891999238953e-18,0,0,1,0,0,1,0,0,0,0,0.0,0,8,49,0,0,1.2999999523162842,0,0.0,16.0,15.330728530883789,15.330728530883789,15.372916221618652,15.404166221618652,15.243749618530273,15.302083015441895,0.007853982038795948,49,19.849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,99,0,0,15,0,0,13115,99,19.849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.421640396118164,0.890728235244751,-0.04905286431312561,0,-0.029778804630041122,0.011911521665751934,0.004734066314995289,57,0,-50.459197998046875,-1.9642000198364258,-13.480999946594238,0.0,57,19.871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.899,0.275742769241333,3,-4.440891999238953e-18,0,0,1,0,0,1,0,0,0,0,0.0,0,8,50,0,0,0.8999999761581421,0,-5.0,-19.0,15.325000762939453,15.325000762939453,15.314583778381348,15.293749809265137,15.352083206176758,15.339583396911621,0.012915436178445816,50,19.899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,0,68,51,19.899
19.947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.125826835632324,0.37477585673332214,0.19980068504810333,0,0.011147962883114815,0.008246437646448612,0.010842538438737392,76,0,-50.54459762573242,-2.061800003051758,-13.61520004272461,0.0,76,19.947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.949,-0.583343505859375,3,-4.440891999238953e-18,0,0,1,0,0,1,0,0,0,0,0.0,0,8,50,0,0,0.5,0,0.0,-28.0,15.270312309265137,15.270312309265137,15.291666984558105,15.274999618530273,15.199999809265137,15.314583778381348,0.006108652334660292,50,19.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,74,50,19.949
19.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,101,0,0,15,0,0,13257,101,19.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632,118,0,0.04685532674193382,-1.793107509613037,-1.79850435256958,-2.0379953384399414,0.014413753524422646,1.5786077976226807,1.5958501100540161,1.6535009145736694,0.878520131111145,33,0.6225615739822388,-1.0210219621658325,-0.9067522287368774,-0.6031519174575806,0.8064281940460205,-0.08188438415527344,0.16119015216827393,0.4545510411262512,118,19.956,,,,,,,,,,,,,,
19.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,68,50,19.999
20.0,-0.3333282470703125,3,-4.440891999238953e-18,0,0,1,0,0,1,0,0,0,0,0.0,0,8,51,0,0,0.4000000059604645,0,0.0,-17.0,15.237500190734863,15.237500190734863,15.279166221618652,15.274999618530273,15.197916984558105,15.197916984558105,0.007155850064009428,51,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.339984893798828,0.11126625537872314,-0.17946170270442963,0,0.02764083817601204,0.005803049076348543,0.04504998400807381,57,0,-50.3859977722168,-2.0007998943328857,-13.420000076293945,0.0,57,20.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.049,0.14583587646484375,3,-4.440891999238953e-18,0,0,1,0,0,1,0,0,0,0,0.0,0,8,49,0,0,0.4000000059604645,0,0.0,-12.0,15.227603912353516,15.227603912353516,15.222916603088379,15.214583396911621,15.214583396911621,15.258333206176758,0.004363323096185923,49,20.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,99,0,0,15,0,0,12911,99,20.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,72,50,20.049
20.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,104,0,0.049030352383852005,-1.7852158546447754,-1.776064157485962,-2.0184950828552246,0.015085871331393719,1.6100736856460571,1.6051485538482666,1.6310720443725586,0.8271687030792236,33,0.621510922908783,-1.1921910047531128,-1.0786309242248535,-0.7626924514770508,0.8091846704483032,-0.18712687492370605,0.049188852310180664,0.3461887240409851,104,20.06,,,,,,,,,,,,,,
20.099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,70,50,20.099
20.1,-0.270843505859375,3,-4.440891999238953e-18,0,0,1,0,0,1,0,0,0,0,0.0,0,8,51,0,0,0.4000000059604645,0,0.0,-16.0,15.211458206176758,15.211458206176758,15.262499809265137,15.25,15.139583587646484,15.193750381469727,0.0024434609804302454,51,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,70,50,20.149
20.15,-0.739593505859375,3,-4.440891999238953e-18,0,0,1,0,0,1,0,0,0,0,0.0,0,8,50,0,0,0.4000000059604645,0,0.0,-14.0,15.194271087646484,15.194271087646484,15.208333015441895,15.193750381469727,15.181249618530273,15.193750381469727,0.001745329238474369,50,20.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,101,0,0,15,0,0,13168,101,20.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.022137641906738,0.4130610227584839,-0.26560330390930176,0,0.001374406274408102,0.05894676223397255,-0.03558185324072838,187,0,-50.1786003112793,-1.8299999237060547,-13.261399269104004,0.0,187,20.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.51894760131836,-0.020338991656899452,-0.17587246000766754,0,-0.0016798300202935934,0.038788799196481705,-0.04169032722711563,1,0,-50.190799713134766,-1.451799988746643,-12.456199645996094,0.0,1,20.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.853045463562012,0.24885354936122894,-0.35084763169288635,0,0.03924693539738655,0.0009162708884105086,-0.005650337319821119,3,0,-50.190799713134766,-1.2688000202178955,-11.894999504089355,0.0,3,20.195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,68,50,20.199
20.2,0.13540267944335938,3,-4.440891999238953e-18,0,0,1,0,0,1,0,0,0,0,0.0,0,8,50,0,0,0.4000000059604645,0,0.0,-3.0,15.165104866027832,15.165104866027832,15.133333206176758,15.179166793823242,15.149999618530273,15.197916984558105,0.0013962633674964309,50,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.249,-0.07293701171875,3,-4.440891999238953e-18,0,0,1,0,0,1,0,0,0,0,0.0,0,8,49,0,0,0.4000000059604645,0,0.0,5.0,15.141666412353516,15.141666412353516,15.168749809265137,15.193750381469727,15.070833206176758,15.133333206176758,0.0045378562062978745,49,20.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,74,50,20.249
20.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,100,0,0,15,0,0,13213,100,20.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.333503723144531,-0.009571290574967861,-0.5745765566825867,0,0.007482878863811493,0.003970507066696882,-0.04169032722711563,72,0,-49.934600830078125,-0.9271999597549438,-11.406999588012695,0.0,72,20.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,68,50,20.299
20.3,-0.114593505859375,3,-4.440891999238953e-18,0,0,1,0,0,1,0,0,0,0,0.0,0,8,51,0,0,0.4000000059604645,0,0.0,16.0,15.094791412353516,15.094791412353516,15.149999618530273,15.097916603088379,15.033333778381348,15.097916603088379,0.004712388850748539,51,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.736295700073242,0.05383851006627083,0.11485548317432404,0,0.025197450071573257,-0.0009162708884105086,-0.055739812552928925,61,0,-49.64179992675781,-0.5978000164031982,-11.272799491882324,0.0,61,20.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.349,0.583343505859375,3,-4.440891999238953e-18,0,0,1,0,0,1,0,0,0,0,0.0,0,8,49,0,0,0.4000000059604645,0,0.0,34.0,15.123958587646484,15.123958587646484,15.139583587646484,15.164583206176758,15.052083015441895,15.139583587646484,0.004188789986073971,49,20.349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,72,50,20.349
20.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,100,0,0,15,0,0,13106,100,20.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.988240242004395,0.7049853801727295,-0.5075774788856506,0,0.001374406274408102,-0.020463382825255394,-0.0032069480512291193,58,0,-49.32460021972656,-0.07320000231266022,-10.894599914550781,0.0,58,20.386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
